4110	4178	
1451	9041	
225	10070	
23833	11755	
23481	21505	
2211	10081	
22894	17399	
20504	17032	
5100	5264	
13945	5075	
11263	2414	
7340	11295	
19996	13355	
17645	19749	
25550	13420	
28210	3107	
23276	10898	
3594	16564	
27236	5535	
6049	18090	
23254	23845	
22066	24638	
25007	17754	
9418	24399	
9841	12552	
28629	25718	
24523	1281	
15175	1818	
26122	17551	
16793	13215	
24012	25593	
3517	25434	
18668	1666	
25680	23487	
1743	8140	
9436	9723	
21994	16202	
25303	7486	
18846	67	
24331	9328	
29185	1825	
23635	10708	
25594	393	
14510	3833	
24217	12822	
24947	16013	
12977	16222	
21682	3581	
8082	28342	
9283	16440	
29751	10401	
8477	27938	
4089	1012	
4916	7171	
15502	14869	
9808	28703	
9250	20385	
12071	25105	
11456	10412	
19510	19264	
9773	24419	
12097	452	
26881	3262	
28884	25985	
12242	5778	
7941	15458	
12607	1187	
19209	26641	
21943	4006	
5983	28547	
22628	19300	
15357	5745	
6839	16506	
2597	16304	
2880	28221	
29523	11218	
14409	18092	
20822	28662	
10353	18030	
26472	17818	
27712	18762	
20332	14369	
25260	26453	
1907	15663	
26679	17573	
15147	416	
11842	14116	
181	10281	
13075	7137	
29649	14695	
29582	27249	
7544	29188	
17699	1923	
2358	21704	
11844	24112	
21138	11643	
13120	16993	
22939	20008	
29233	20955	
23553	4126	
5663	6661	
25132	20608	
27887	18074	
15117	1724	
8555	1834	
19360	20281	
25471	10747	
3146	10521	
18733	6221	
21173	21854	
21118	29162	
25893	24521	
28630	14252	
22038	17117	
4722	9369	
2964	26418	
17969	9866	
28423	21750	
24300	6233	
25337	6574	
8068	25448	
3125	18730	
16758	17023	
19805	18230	
29005	1261	
1640	3420	
14052	14224	
15302	21367	
6838	1007	
24242	5587	
23764	10276	
20307	28240	
4786	1991	
4206	6	
21919	5766	
19164	28626	
21296	1521	
16868	7038	
7336	20337	
19268	18846	
16789	1192	
23217	1334	
217	2292	
16233	2874	
17860	29454	
13649	18110	
13339	367	
26432	19836	
18711	13809	
6375	29795	
10124	6371	
16027	24524	
23220	4423	
22545	28616	
11608	18470	
3156	16486	
1210	22147	
18678	2865	
23314	6172	
9217	10629	
14083	13756	
14857	27346	
26025	29758	
24832	9177	
7026	16813	
8309	21603	
6438	18326	
14986	9441	
15908	27743	
14400	1646	
11882	27585	
19841	1553	
24032	22864	
16250	15215	
1682	22043	
17907	15037	
23577	29199	
25276	13491	
9652	9286	
726	25164	
7528	17868	
7900	11177	
15233	28786	
11452	26213	
18116	3180	
11925	14963	
24035	11062	
12078	13892	
1131	17891	
27633	27189	
27070	6789	
27507	17606	
20456	25465	
9664	9605	
13552	11737	
24519	4424	
16573	28997	
17472	29113	
9250	6540	
6374	6363	
10055	8388	
22293	6395	
22454	12105	
14512	17747	
879	25746	
28863	22152	
23480	27391	
23876	29682	
14853	16254	
21256	9100	
18400	21293	
16983	22593	
15893	5978	
23125	28183	
14940	11495	
12667	20120	
2195	14505	
8418	11338	
27592	18431	
29227	9409	
3024	4367	
9880	20586	
18871	19612	
25387	9336	
18900	3844	
14169	18284	
18072	26086	
18810	8381	
26355	29505	
18847	10103	
22259	26135	
24112	11023	
8411	6160	
15682	24596	
12924	8843	
19282	20322	
18130	11535	
1537	6657	
29629	28624	
16267	22666	
22313	26333	
1589	18361	
6029	19910	
3651	9277	
6717	8684	
12883	10989	
13820	8192	
11497	3173	
12226	23053	
10632	19886	
21814	11073	
3130	5579	
26696	2454	
13884	18831	
19662	25408	
809	17036	
17640	19967	
17810	14247	
3714	3283	
1062	9240	
11206	15327	
25220	20845	
7675	28807	
24874	11181	
23758	4003	
6456	10714	
11	5158	
11479	17872	
6008	14312	
19327	20042	
27806	18734	
29321	24147	
28757	19420	
13474	21082	
23483	3777	
11049	10719	
7505	7888	
5446	16203	
16499	11087	
29414	5596	
20689	15288	
27863	19741	
19118	15245	
25036	9540	
29364	5992	
573	15556	
22546	11856	
23743	17731	
21732	13288	
1835	262	
8957	7458	
16750	13129	
22756	26993	
16317	4091	
19720	23212	
27378	2789	
29008	22382	
20711	13291	
20164	7066	
17534	8315	
4114	14891	
22634	1203	
8702	9498	
8782	25679	
5289	12953	
22816	3168	
8140	23260	
24138	16728	
769	23463	
12285	11857	
10158	4642	
3681	19373	
21423	24106	
11182	7992	
9904	18305	
27616	11162	
20996	645	
5035	5785	
19540	14958	
8251	5852	
5527	16641	
28085	7114	
314	26690	
26208	18224	
12669	9686	
11850	1153	
25370	15110	
12169	10263	
9186	11119	
16990	4200	
18294	4631	
18023	26277	
16879	23258	
4418	19260	
22746	12930	
313	28205	
17412	13221	
29343	23593	
28413	22696	
20661	21926	
4412	29826	
14873	5887	
5392	3883	
5355	26680	
5245	2355	
25309	13568	
3979	19567	
18103	24127	
23399	22734	
4661	23215	
11812	8777	
21837	15879	
26050	24841	
20448	25089	
21513	20707	
11005	14365	
5714	25278	
24652	11503	
26946	19237	
9598	12260	
2564	29320	
1918	5154	
10130	9085	
19028	28541	
24400	15684	
20086	6293	
6693	20008	
11531	14621	
28390	1185	
16286	19591	
15633	2470	
10331	20826	
13155	19775	
12265	3893	
19590	25369	
23604	6526	
2011	5635	
28822	9203	
9248	4630	
11521	22242	
9278	27217	
28075	28276	
2721	25026	
26647	10228	
20933	15152	
20060	1917	
16297	7477	
28516	16289	
13875	28921	
6483	4918	
3728	28570	
22370	11882	
20822	16328	
29447	25128	
1832	3564	
18051	13251	
6069	745	
25591	863	
26765	22187	
13188	3247	
17169	6635	
10974	11800	
1414	18484	
8444	8277	
15206	3840	
15134	16740	
15971	10972	
10939	20541	
3464	26827	
21495	13379	
16846	14405	
21181	6803	
12200	18352	
16046	19002	
16364	21799	
24150	3715	
19023	1366	
3992	8781	
25787	26376	
11062	10474	
4895	26552	
7455	12772	
14611	8019	
7108	27931	
18359	29007	
25480	16938	
14167	5829	
25444	2599	
16877	9209	
6437	14328	
22467	3706	
3971	27619	
27203	14085	
22686	19390	
22301	660	
11351	27302	
24564	14996	
15176	14603	
29733	25268	
1249	12263	
10773	14233	
16336	18703	
10711	14111	
18204	23922	
23830	14905	
3998	19151	
3253	11465	
3709	15156	
10145	1500	
13221	10081	
18511	9308	
26770	17498	
1863	2361	
24607	17547	
25196	16338	
6021	14230	
4279	17101	
26242	19192	
20304	26230	
1209	28441	
12873	15524	
3007	3490	
1558	28583	
18921	4489	
7148	11326	
12367	16216	
29781	5989	
3789	1372	
28702	29835	
1910	15577	
17965	8305	
5909	1099	
10146	5231	
14162	26615	
7240	7633	
4782	29120	
14776	29934	
18395	22661	
14331	13929	
9082	20823	
28474	11936	
2194	28569	
25124	19346	
22426	20704	
16283	28126	
16803	25946	
2139	21766	
26645	1755	
29880	21522	
8373	25506	
18163	25777	
20943	13162	
11992	1291	
22342	12380	
16631	15682	
26053	10978	
18686	23622	
17713	9526	
8639	6151	
18877	10425	
29859	26053	
29321	1424	
23035	6708	
1753	28969	
5710	23532	
28397	6651	
10340	21052	
21874	25531	
21885	526	
22964	10891	
22127	806	
29630	18813	
16827	12356	
27680	25045	
24731	969	
25211	5788	
4890	28853	
6893	12929	
12191	13871	
18036	23434	
25160	21535	
1824	21112	
20975	645	
19065	27928	
10395	19516	
27993	13078	
20022	12937	
6600	28860	
3622	445	
21059	1593	
14203	2394	
15384	4012	
26436	13555	
23537	3535	
19854	4619	
28186	26913	
3434	21007	
17825	28380	
2905	8960	
19705	4917	
26326	345	
23130	28897	
29297	21455	
21480	11620	
916	758	
29342	7205	
25075	14992	
12792	2238	
10085	4880	
23018	8416	
23785	25485	
19633	23507	
12727	15682	
9075	26602	
16869	21938	
11045	12805	
27010	1673	
19977	18384	
13154	14253	
19810	23545	
20839	8659	
886	9295	
2520	4974	
25086	22790	
25169	1059	
14125	24150	
2854	18392	
15099	18147	
10293	15835	
8621	3432	
3687	9678	
1874	9453	
16355	9311	
3244	10855	
27952	26278	
17721	11390	
19108	8456	
10286	12922	
25277	9817	
28767	27446	
3979	21102	
2605	21383	
2361	144	
5628	8742	
11542	22685	
24320	17177	
1252	8376	
3044	3056	
3453	29313	
17398	11754	
15980	24607	
7714	22072	
14271	13913	
16938	24873	
23079	5268	
24559	24437	
29753	19974	
23470	4966	
14133	21242	
5450	15552	
17312	9789	
817	20209	
12368	20693	
4030	5506	
16275	22561	
14603	7214	
23676	10922	
26929	17018	
2156	15977	
18638	1858	
21369	11699	
12689	2677	
6061	27247	
29956	18390	
26606	20313	
28358	12324	
28997	24190	
10037	17395	
1869	14359	
15973	22025	
16747	11059	
21039	24501	
22740	653	
2697	10137	
14383	3757	
3550	23688	
2567	3386	
6122	11434	
26733	9997	
25427	22061	
11433	27873	
18647	2902	
10554	11862	
9327	28549	
16482	20292	
28861	23606	
17383	11949	
15447	15588	
327	9516	
6943	24872	
21131	16233	
11678	2335	
13686	7006	
28285	19945	
16363	24468	
10304	11262	
7369	2054	
14495	29595	
23780	9255	
706	14954	
15712	13408	
19657	23856	
22012	2401	
23349	4847	
10393	25769	
4087	18396	
25270	8161	
22946	9499	
12250	1298	
22399	17046	
24060	20343	
28286	4445	
7986	957	
4019	5127	
27749	22790	
21413	17206	
27373	25645	
12942	26745	
21582	1301	
7151	14330	
17631	8938	
21572	5016	
11682	14952	
29247	8416	
25989	2426	
4356	6164	
5893	8251	
2880	4733	
2073	23321	
16615	23773	
25186	6215	
15673	21725	
15901	3585	
11424	11717	
18769	1802	
1912	16010	
18092	22482	
25659	26721	
4309	804	
27688	8642	
7069	9435	
11791	17624	
29752	23524	
27948	16340	
27857	12174	
16014	4065	
22991	21438	
21299	10339	
8946	15439	
18146	19465	
19433	25271	
1460	6065	
18756	20229	
27135	2810	
3793	13911	
9697	16837	
4678	2696	
28470	3605	
681	26837	
11253	23253	
5455	448	
25805	17160	
16047	12638	
27512	8540	
20419	6412	
9385	1528	
20042	5967	
26663	3429	
23788	3928	
1350	4088	
20140	4118	
18494	4301	
2147	21637	
15802	9471	
12270	10164	
9200	2020	
6662	29572	
23144	22310	
7896	27501	
25818	10460	
21793	20603	
25720	2455	
24776	8181	
29445	7672	
6088	17390	
19106	19663	
14216	7652	
28771	23086	
6088	9926	
9682	460	
19450	20547	
20111	18565	
5803	23677	
15874	12334	
5629	4429	
8479	3463	
9874	18576	
5557	14714	
15895	5886	
4371	15615	
938	16219	
5527	13842	
2378	26055	
17573	11692	
27354	8176	
11744	16621	
19121	11895	
29640	19916	
28737	25840	
11360	6325	
26241	11474	
18138	2161	
20122	28767	
19522	6292	
21898	15646	
6916	4703	
6024	26964	
13306	23749	
28998	2193	
2790	8395	
17532	8566	
20409	19481	
422	20132	
2829	21981	
14812	28175	
6021	19646	
20730	27602	
8815	27454	
6299	20908	
963	12809	
1655	4873	
17547	14970	
21526	5371	
22287	16221	
22240	9655	
9212	13215	
21986	5228	
28240	10465	
20943	15293	
14660	21164	
6033	28432	
27526	13870	
11530	27423	
14291	3234	
1356	12348	
1917	5966	
9152	20642	
14254	17782	
8471	18662	
10602	28942	
29499	9100	
10298	26700	
17361	23846	
20026	9420	
20814	19816	
12784	25677	
115	19622	
9575	18473	
21350	13806	
1496	5409	
28142	14626	
24228	4743	
19627	13726	
12641	25045	
26351	11497	
14846	26395	
3261	19878	
21284	4518	
4813	25129	
699	21116	
13688	28359	
20502	21764	
29814	16966	
11916	25297	
24402	14771	
2372	12112	
18535	9299	
5196	2807	
3482	23313	
10950	27901	
22515	17718	
5456	3705	
16745	25895	
13422	17106	
8648	6680	
15862	22789	
25474	21934	
14632	17605	
15199	9763	
1192	20189	
6322	5682	
4121	26353	
9003	5778	
23912	27859	
20898	28703	
24418	8593	
4470	28499	
19363	12459	
4562	15812	
24012	25122	
29625	12264	
20400	21564	
5486	29923	
25515	3076	
18674	16929	
22560	27391	
5546	11007	
3597	25273	
19852	13011	
22941	28126	
24919	24396	
24554	2756	
29501	21795	
5148	28197	
17502	22897	
6755	29019	
5665	20411	
25917	29124	
23601	16393	
14612	965	
114	2868	
2007	2059	
26206	20557	
20899	13597	
24577	1418	
29870	27020	
24413	13099	
10449	3004	
10715	14555	
9807	7053	
20687	25682	
29653	6306	
7110	24199	
2736	12754	
23343	28899	
23286	13917	
22051	15249	
25922	7302	
27762	6241	
21568	26511	
3819	22187	
22320	22371	
24696	16721	
24202	29404	
7828	3406	
15567	22292	
21274	6394	
1480	10089	
331	14703	
19790	9978	
9211	26182	
15541	2830	
8617	9466	
19477	3924	
22634	15871	
13654	4868	
4032	4123	
16471	11924	
9660	26098	
25547	8424	
26957	14576	
3602	21777	
11283	17358	
15791	17205	
2229	25752	
8123	11327	
17243	3622	
24773	5581	
19129	10422	
17668	3752	
8809	442	
15963	27105	
7924	4333	
7287	28838	
10748	28705	
10584	22419	
16089	7701	
27785	23558	
15502	25426	
6078	8571	
11335	24116	
24170	11302	
17922	15014	
15290	17198	
18951	25574	
16242	20262	
15733	19160	
16577	12536	
5130	2694	
3075	6267	
29326	18884	
3491	23123	
8749	2513	
6427	22391	
9935	28714	
24138	29933	
7910	2889	
1120	20162	
20563	7515	
6905	4006	
534	12608	
17859	18195	
5296	7115	
13630	19615	
7382	22040	
29984	26407	
19412	24973	
3986	20139	
27804	29417	
23786	23449	
5322	28666	
4981	3089	
13349	18411	
28289	27559	
13700	9258	
18068	19095	
13626	28247	
18141	14115	
6111	2600	
821	10968	
25661	14841	
14481	13231	
4756	3553	
14231	3439	
23818	22000	
25227	9647	
24851	13605	
16597	27497	
9656	10380	
15872	4298	
1399	2020	
29249	13783	
17287	23695	
14370	553	
14647	2354	
13290	25289	
5618	21948	
21179	15078	
8160	12484	
4200	20051	
21788	24379	
23921	4414	
19645	4784	
12860	1419	
2564	24706	
4882	20399	
4769	25504	
17555	28504	
27554	11101	
311	11914	
26938	18463	
7426	5876	
11209	29718	
530	25537	
5021	6458	
16488	11915	
21477	10477	
20241	25370	
334	14047	
19408	1689	
26604	2112	
21642	25065	
11159	15025	
20782	18623	
18799	22051	
20031	23145	
23517	2113	
21967	21567	
22135	17322	
21737	10532	
4656	15814	
12283	635	
11546	11786	
12703	10614	
18152	13862	
25236	27481	
1253	6907	
13822	29181	
2187	5274	
4470	9937	
12369	13576	
7023	21931	
29508	8189	
15623	16204	
23952	15132	
12021	20050	
4075	27997	
6790	10823	
14702	19766	
26190	11462	
21185	28968	
19277	8238	
16066	12325	
16431	14302	
24066	9264	
22032	1664	
3644	28877	
18683	20947	
14290	16727	
6109	26721	
14822	26128	
15690	8783	
13074	12275	
27691	24803	
5573	29429	
28083	16847	
14731	14170	
4461	28299	
7015	6036	
7604	15121	
3920	19815	
4238	12786	
24485	7336	
24198	27286	
7149	16019	
24756	18001	
17647	26491	
1196	16001	
24475	29676	
23888	26723	
3252	18508	
13426	25109	
11403	13616	
3929	20166	
5465	21404	
26095	7482	
18520	24338	
26374	458	
4911	27484	
21445	7352	
18968	13652	
6195	4591	
18703	17328	
4478	17977	
14041	19963	
21863	20859	
7630	7806	
23534	17451	
17109	20814	
15798	29170	
26459	25135	
453	21756	
18896	28519	
9211	19883	
15838	21005	
22828	29867	
6262	20831	
29003	20017	
13673	6659	
28532	4125	
28128	16533	
22326	11215	
25688	1728	
29052	2310	
29469	19192	
17239	24770	
24242	16227	
4378	13403	
27483	14232	
28593	43	
9975	20655	
24590	1654	
28429	21112	
22385	6586	
26417	20648	
6436	11217	
1011	8350	
24480	3299	
29813	8916	
27392	9753	
23063	21633	
7120	27036	
9793	9531	
11985	11852	
28316	20010	
8028	1565	
27421	27447	
29664	14219	
17455	19715	
14762	29278	
29724	18612	
6944	10360	
18184	27914	
19626	17323	
10666	15088	
25437	27609	
24407	3262	
12549	21507	
4781	492	
19263	82	
4361	7504	
12464	6116	
11317	18920	
19397	21230	
18961	14420	
25545	6353	
12445	5642	
26380	28423	
28385	17213	
20630	8172	
19242	26792	
29464	3033	
6465	27667	
7626	9243	
19160	5448	
8135	20642	
15172	28736	
610	28758	
17250	13975	
13411	26932	
15704	8926	
8961	21334	
16729	9823	
12158	13153	
6195	23482	
19786	23016	
12665	15470	
21269	6750	
1000	21092	
20564	17144	
28969	25941	
13070	736	
16162	29340	
28436	27222	
2713	13382	
24684	27201	
4294	7798	
1881	23603	
11763	12469	
9752	29099	
21474	29990	
12536	28532	
19180	29880	
25847	28267	
1538	2644	
20310	2382	
20465	14807	
296	19023	
21031	27065	
13932	27928	
29372	7803	
27236	13304	
608	6576	
15570	3067	
4783	15794	
15086	18984	
13955	29461	
26886	7524	
5926	13273	
8243	14581	
4033	3417	
28963	29121	
21766	21808	
15097	13380	
20263	1803	
23981	17855	
7282	10409	
4705	7486	
24890	17120	
8625	11554	
5890	5353	
12133	12365	
27384	5355	
16791	10685	
20379	17989	
26412	26207	
7211	2565	
9793	12869	
5292	11062	
29828	18610	
7382	10870	
16955	19633	
3660	14437	
18548	6662	
26487	10825	
3019	20172	
13775	13567	
28625	4206	
3413	23772	
10415	1281	
22944	9409	
13127	4942	
25330	2301	
23059	13470	
15942	28812	
14477	17693	
3032	28525	
7562	22481	
1857	11698	
19044	11588	
27213	15312	
28610	685	
24315	7078	
15222	29790	
13152	17931	
15075	6870	
26728	18256	
10504	12598	
5899	7956	
7438	10320	
13736	26774	
2666	11355	
9649	23445	
1871	22595	
29346	23188	
13331	6846	
8111	4393	
27948	7321	
26553	23428	
3607	26033	
5756	5853	
28805	19470	
13880	4022	
2499	5930	
4410	6144	
8180	27167	
10295	13945	
28301	6445	
14772	17730	
2700	15051	
10501	7135	
25990	7237	
27552	7864	
14124	19892	
3181	621	
24521	6300	
27517	14390	
10507	12511	
22883	2152	
15435	20782	
20499	17043	
12891	29951	
6262	20328	
7547	9130	
27655	4808	
13559	16781	
16637	27256	
8689	18656	
854	1873	
7158	25587	
9484	10595	
23776	26211	
25030	18217	
18472	27435	
22286	19768	
21221	6071	
12762	2898	
16613	22468	
22441	11831	
7111	3235	
15580	13339	
9171	7549	
10703	26690	
11415	26177	
20403	12759	
21550	13832	
5833	15468	
21727	12953	
21821	2348	
12080	14248	
24572	8684	
22116	8745	
27827	3473	
3720	5074	
1061	22619	
28662	7871	
11465	21902	
7252	28351	
22078	26609	
12653	2156	
9068	25119	
1417	17128	
1225	5099	
1803	9234	
13508	2561	
8231	10648	
7281	13304	
17246	17767	
15377	26771	
15463	12973	
23454	11334	
1324	3040	
4000	13334	
24302	27687	
15071	12393	
5862	29798	
27765	4157	
24218	4951	
14271	133	
3303	12499	
17248	17341	
10001	6305	
29810	2286	
20788	12597	
5546	10365	
5142	26730	
9622	15598	
8540	15338	
22726	20663	
28870	14569	
2933	23535	
29367	25650	
12658	12389	
24644	22681	
22271	2588	
14201	29728	
27141	22324	
11922	26405	
20162	388	
19085	3529	
497	8803	
26362	28715	
13412	26855	
20315	8130	
13759	21877	
18830	24681	
8404	21110	
15252	24053	
21111	17802	
14397	25491	
574	16646	
19154	2092	
12023	17193	
19247	24938	
10086	12429	
20363	27332	
13785	4457	
15125	1653	
1321	26195	
5229	20731	
9631	14403	
19916	1516	
7889	4514	
12609	515	
16328	15553	
28600	14423	
14607	1447	
26457	6956	
24634	25090	
23835	4675	
14753	4606	
7027	6652	
21207	15395	
4205	3229	
23275	18648	
2421	16794	
3306	13958	
14483	7012	
4863	18344	
8849	25151	
29801	5582	
27034	1210	
17479	20433	
15856	23379	
21410	4465	
11322	9331	
27991	3338	
12328	19301	
5775	5620	
27701	13733	
2573	10329	
11464	21571	
22788	5810	
1527	17174	
12451	10427	
8200	13293	
21630	7413	
22133	26097	
18617	16362	
29772	17670	
1891	27915	
8560	18096	
29485	1589	
18783	22931	
21478	28818	
28689	15058	
11316	26763	
20442	22025	
8017	27579	
7068	9078	
25104	15535	
18140	9810	
2170	58	
26270	17102	
19737	3797	
13504	27976	
7681	22643	
14097	29629	
25638	20835	
28	27032	
14814	22703	
4485	6505	
11491	25009	
19214	25953	
2005	3636	
12950	2729	
14170	18360	
16655	18706	
28035	24384	
20394	6887	
29964	26326	
7074	19742	
11151	24255	
19057	6414	
3223	29560	
8883	18555	
3228	9455	
21221	29228	
18703	5071	
10761	2878	
11555	9283	
22361	19841	
12438	6635	
10278	11024	
11179	29900	
18300	15646	
7462	27618	
24291	2092	
51	15825	
6341	3303	
14115	26585	
8983	29182	
22259	11352	
18870	23729	
12507	8761	
26079	23140	
27632	986	
1066	8419	
18919	23643	
3764	16272	
16807	4690	
21320	12425	
14681	19084	
15226	13188	
19967	13822	
2112	19116	
18222	1737	
13436	17301	
14185	2604	
14634	16106	
25867	9732	
22435	10521	
13553	14510	
24540	484	
19090	9932	
11486	7432	
26379	7190	
11474	3402	
2955	8552	
4009	4765	
12824	16730	
12085	23248	
21965	5949	
7992	17989	
1729	14384	
3959	12765	
18260	10018	
21658	27646	
18232	29235	
17043	3014	
8890	10771	
16824	18793	
25660	26524	
7615	29543	
17872	13787	
6517	28329	
8515	15928	
2682	14521	
14131	8696	
5821	2145	
20430	13480	
1920	15644	
29913	10458	
24487	23177	
28202	4956	
1187	21103	
25123	11859	
3269	2666	
26924	27383	
12865	5682	
14939	4312	
5153	1484	
19042	16446	
24274	4090	
23637	27566	
10336	8238	
8918	25896	
13049	23325	
25103	20317	
29424	3406	
91	24622	
4032	21489	
21506	19024	
23530	796	
29040	8060	
1406	22753	
10624	7139	
25394	11339	
20394	5630	
23890	599	
70	707	
5156	24144	
15131	29491	
18710	18883	
7401	5393	
27767	20353	
13759	19805	
1790	12082	
5578	12526	
16699	29254	
20763	17487	
25608	10374	
20852	1744	
22012	13434	
25855	22381	
27308	15748	
730	7627	
13054	10650	
21266	15343	
26683	27265	
11403	10857	
3968	26980	
7658	23869	
22946	16324	
29376	20754	
2603	11546	
24611	6499	
7109	28119	
29594	12468	
7186	8828	
8116	14431	
7782	10342	
3158	14763	
16514	24113	
29264	9774	
11949	24957	
28986	553	
13120	15134	
13904	17746	
21743	19901	
20279	13119	
29503	28028	
21243	28798	
9993	24439	
15607	8529	
22889	5638	
12703	6183	
627	7919	
6861	21286	
7267	16312	
28663	2532	
25903	10922	
24873	23878	
11051	26257	
293	10831	
17384	18767	
28195	2345	
26395	8961	
23478	7202	
22502	20618	
16685	11342	
25845	619	
15731	26362	
15255	25348	
22420	26849	
26630	24275	
4060	4695	
24197	779	
381	18290	
16021	23761	
15420	22601	
27251	14800	
14681	25957	
16770	26556	
16362	5956	
23569	23203	
5715	3084	
17017	8848	
1219	20812	
28614	29113	
15198	7806	
12927	29192	
22227	27177	
22883	16726	
25401	28340	
8561	26419	
25467	10292	
2180	6547	
18525	2566	
20633	9858	
7673	11848	
25167	8888	
24107	29873	
28954	6152	
29781	24161	
532	3970	
1839	17139	
1473	25288	
27071	11808	
18717	9870	
11522	9501	
1972	698	
13140	5412	
18461	13003	
25969	5600	
22564	25783	
10840	1505	
9475	25036	
3513	9840	
19548	15992	
9819	3933	
5061	12019	
25148	14740	
25425	10506	
19542	8413	
26007	24663	
9610	7587	
11905	15883	
16396	25500	
9203	4254	
20107	6295	
4262	286	
25723	10213	
6336	26307	
26689	23101	
7298	12739	
19162	17171	
4670	28481	
17033	7747	
17298	8895	
11035	10823	
28309	3861	
21240	23913	
12013	26	
29448	22834	
20651	5263	
6671	5200	
1508	21227	
21671	4070	
2012	11521	
28520	5565	
1105	3998	
9079	22216	
7602	28014	
16312	6662	
410	17646	
5265	2529	
15980	1116	
20109	16035	
11388	24090	
9770	28376	
17736	13698	
880	15518	
6418	7587	
27502	24745	
24571	12026	
17010	24883	
18045	10140	
7908	9344	
8212	27743	
21887	26096	
28283	15833	
12702	25854	
23983	5856	
10015	7765	
18194	19632	
2935	5507	
26478	24555	
18930	10373	
3171	10506	
22948	3793	
4095	24898	
28081	1875	
19193	28418	
5318	13855	
20346	11641	
19698	5765	
28569	4020	
17236	7955	
6370	6741	
5522	23124	
27666	22911	
19795	24278	
14801	17053	
23114	8521	
16332	19731	
20671	21460	
22366	22109	
3180	18689	
10730	3347	
22401	15321	
3816	18094	
10708	4490	
26697	5716	
21640	3156	
26553	3759	
25529	24035	
20897	26188	
1490	9223	
14533	26446	
5355	17375	
1824	13651	
546	12340	
13706	16415	
16900	23378	
5924	28020	
16984	3745	
1088	22355	
12553	15122	
21327	20620	
7150	24820	
20600	18898	
18728	22775	
27170	22618	
23159	6744	
25599	26337	
27897	27306	
19429	5677	
26417	15398	
24361	10508	
3903	9321	
1322	22633	
24913	12012	
4375	25949	
14918	8017	
16831	22305	
14539	9785	
21732	25458	
15476	19234	
14250	21165	
15480	8766	
15985	4970	
4297	6911	
21708	8806	
527	9214	
4926	4648	
23969	26602	
13953	22997	
21823	25118	
1170	17182	
1406	29212	
28396	13223	
257	23525	
27023	8643	
25200	9162	
22221	21467	
18552	2316	
13777	14733	
12159	17664	
22572	21937	
18657	25103	
8477	2967	
26332	3642	
25436	10860	
19125	5690	
15588	10508	
10550	24181	
17931	2385	
19476	23981	
9775	20329	
